"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2018","","","","1300.04379"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2021","","","","1455.62742"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2017","","","","1394.23964"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2020","","","","1288.44792"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2019","","","","1023.28504"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2018","","","","1337.73384"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2020","","","","1192.66"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2017","","","","1192.71372"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","442","LUX","Luxembourg","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2021","","","","1315.7856"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2021","","","","22220.870237"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2019","","","","20748.26291"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2022","","","","26515.480764"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2020","","","","20623.782331"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2017","","","","15959.538641"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2018","","","","20958.089169"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M02","February","M","Monthly","USM","Million US dollar","2022","","","","24427.61778"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M02","February","M","Monthly","USM","Million US dollar","2019","","","","16339.82197"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M02","February","M","Monthly","USM","Million US dollar","2021","","","","21709.022382"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M02","February","M","Monthly","USM","Million US dollar","2018","","","","17988.582182"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M02","February","M","Monthly","USM","Million US dollar","2017","","","","16169.329547"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M02","February","M","Monthly","USM","Million US dollar","2020","","","","17886.170143"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M03","March","M","Monthly","USM","Million US dollar","2021","","","","25609.805716"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M03","March","M","Monthly","USM","Million US dollar","2019","","","","20618.880964"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M03","March","M","Monthly","USM","Million US dollar","2022","","","","31331.892503"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M03","March","M","Monthly","USM","Million US dollar","2020","","","","18650.649218"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M03","March","M","Monthly","USM","Million US dollar","2017","","","","18626.812341"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M03","March","M","Monthly","USM","Million US dollar","2018","","","","21650.990496"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M04","April","M","Monthly","USM","Million US dollar","2022","","","","29898.232106"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M04","April","M","Monthly","USM","Million US dollar","2019","","","","20706.37685"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M04","April","M","Monthly","USM","Million US dollar","2021","","","","25638.569145"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M04","April","M","Monthly","USM","Million US dollar","2018","","","","21682.339628"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M04","April","M","Monthly","USM","Million US dollar","2017","","","","16777.580934"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M04","April","M","Monthly","USM","Million US dollar","2020","","","","14927.601642"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2021","","","","22386.657533"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2019","","","","20189.136809"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2022","","","","27507.624584"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2020","","","","14456.469389"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2017","","","","18399.15872"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2018","","","","20742.28985"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2022","","","","33193.080091"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2021","","","","25480.710644"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2020","","","","19382.047127"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2017","","","","17091.457608"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2018","","","","19665.972918"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2019","","","","18302.340705"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2017","","","","18338.994243"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2020","","","","21720.315622"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2022","","","","30190.699456"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2019","","","","21336.170161"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","458","MYS","Malaysia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2018","","","","21283.722314"
